id,name,highway,public_tra,operator,shelter,bus,route_ref,network,bench,wheelchair,amenity,railway,website,train,covered,line,route,alt_name,ferry,contact_we,opening_ho,contact_ph,email,contact_mo,station,aeroway,contact_em,contact_fa,official_n,lat,lon,COD_RIP,COD_REG,COD_PROV,COD_CM,COD_PCM,DEN_PROV,DEN_CM,DEN_PCM,SIGLA,Shape_Leng,Shape_Area
354546405.00000,Melodie,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5597939,11.7426335,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
364180459.00000,Piazza Dante / Stazione FS,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.071893,11.1195651,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
364186995.00000,Rosmini / Santa Maria Maggiore,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0680945,11.1186309,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
364186998.00000,Travai / al Nuoto,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0645194,11.1209105,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
364187002.00000,Piazza di Fiera,bus_stop,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,46.0651131,11.1232914,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
364187004.00000,Piazza Venezia,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0669344,11.1264718,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
364187010.00000,Venezia Cave,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0666524,11.1314749,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
364193204.00000,Sanzio / Castello,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0718535,11.1260351,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500519.00000,Spré / Santa Lucia,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0673063,11.1608971,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500521.00000,Spré / Pinara,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0656998,11.159693,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500522.00000,Borino,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0692598,11.1612228,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500523.00000,Spré / Santa Lucia,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0674504,11.1612363,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500524.00000,Povo / Casa di Riposo,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0656583,11.1579524,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500527.00000,Spré / Pinara,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0656236,11.1595278,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500528.00000,Povo / Casa di Riposo,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0654914,11.1579535,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500543.00000,Povo / Sant'Agata,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0663241,11.1566487,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500544.00000,Povo / Piazza Manci,bus_stop,,,yes,,,,yes,yes,,,,,no,,,,,,,,,,,,,,,46.0659831,11.1545571,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500545.00000,Povo / Centro Civico,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0640427,11.1520169,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500546.00000,Povo / Centro Civico,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.0639458,11.1519054,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500547.00000,Povo / Salè,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0620366,11.150938,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
365500548.00000,Povo / Salè,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0620286,11.151775,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
366182432.00000,Betania,bus_stop,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.5704065,11.6829177,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
371506527.00000,Rinner,,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5289081,11.4200807,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
374331708.00000,Außersulden - Solda di Fuori,bus_stop,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5636965,10.5610596,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
380947697.00000,Pergine,,,RFI,,,,,,,,station,,,,,,,,,,,,,,,,,,46.0628202,11.2320907,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
383050622.00000,Travai / Piazza Fiera,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0647601,11.1225565,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
383160021.00000,Mesiano / Stazione FS,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0649234,11.1417581,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
383160225.00000,Mesiano / Stazione FS,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0650375,11.1418059,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
383165047.00000,Povo / Valoni,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0657508,11.146331,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
383170416.00000,Povo / Valoni,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.0655767,11.1462844,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
383173920.00000,Povo / Facoltà Scienze,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.0632447,11.1500765,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
383181183.00000,Povo / Piazza Manci,bus_stop,,,no,,,,yes,yes,,,,,no,,,,,,,,,,,,,,,46.0658243,11.1546195,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
386584194.00000,Eppan Bahnhof - Appiano Stazione,bus_stop,,SAD,yes,,"130.1;130.2;130;135.1;135.2;135.3",,yes,,,,,,,,,,,,,,,,,,,,,46.4532086,11.2694073,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
387269479.00000,St.Anton - Sant'Antonio frazione di Caldaro,,station,,,,,,,,,,,,,,,,,,,,,,funicular,,,,,46.40802,11.2346572,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
388416125.00000,Mezzolombardo,,,,,,,,,,bus_station,,,,,,,,,,,,,,,,,,,46.213404,11.0934598,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
393013253.00000,Scalo di Limone,,stop_position,Navigazione Laghi,,,,,,limited,ferry_terminal,,,,,,,,yes,https://www.navigazionelaghi.it,,,,,,,,,,45.8165464,10.7940831,1,3,17,0,17,Brescia,-,Brescia,BS,488116.23743,4785482418.91000
393013272.00000,Riva del Garda - Via D. Chiesa,bus_stop,platform,"ATV;Trentino Trasporti  S.p.A.",yes,yes,"1;2;3;4",,,,,,,,,,,,,,,,,,,,,,,45.8886484,10.8461469,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
393013285.00000,Scalo di Riva del Garda,,stop_position,Navigazione Laghi,,,,,,,ferry_terminal,,,,,,,,yes,https://www.navigazionelaghi.it,,,,,,,,,,45.8834053,10.8390814,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
393163600.00000,Strigno,,,RFI,,,,,,,,station,,,,,,,,,,,,,,,,,,46.051036,11.5142966,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
393163669.00000,Tezze di Grigno,,,RFI,,,,,,,,station,,,,,,,,,,,,,,,,,,45.9904647,11.6697384,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
409500199.00000,SS 12 Rovercenter,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8641006,11.0289617,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
415121028.00000,Ossana - Fucile,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.3110669,10.7315725,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
415899555.00000,Cadine Strada Gardesana,bus_stop,,Trentino Trasporti,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0887997,11.0645248,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
415948281.00000,Dermulo,,,Trentino Trasporti,,,,,,,,station,,,,,,,,,,,,,,,,,,46.3374805,11.0631602,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
416515281.00000,Hotel al Pian,,,,,,,,,,bicycle_rental,,,,,,,,,,,,,,,,,,,45.9791821,11.2373244,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
417206368.00000,Säbener Tor - Porta Sabiona,bus_stop,platform,Gemeinde Brixen - Comune di Bressanone,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.716959,11.6550525,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
417707843.00000,Costasavina,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0582649,11.2139742,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
418013027.00000,Mitterolang - Rathaus  -  Valdaora di Mezzo - Municipio,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.7612713,12.0300937,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
418014707.00000,Bahnhof Olang,,stop_position,,,yes,,,,,,,,no,,,,,,,,,,,,,,,,46.7671867,12.0307136,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
418026862.00000,"Burgeis, Sennerei",,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7098242,10.5279332,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
418716491.00000,"Dorf Tirol, Busbahnhof - Tirolo Paese Autostazione",bus_stop,,SASA,,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6898792,11.1554537,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
418833529.00000,Minigolf,bus_stop,platform,SASA,no,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.686204,11.1585945,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
418833531.00000,Tankstelle,bus_stop,platform,SASA,no,,,,yes,,,,,,,,,,,,,,,,,,,,,46.6873639,11.1569817,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
418833533.00000,Schwimmbad - Lido,bus_stop,platform,SASA,,,,,,,,,,,,,,,,,,,,,,,,,,46.6830822,11.1613539,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
420891495.00000,Schulen - Scuole,bus_stop,,SASA,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6915465,11.1543756,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
420891498.00000,Schulen - Scuole,bus_stop,platform,SASA,no,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6916005,11.154689,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
423464501.00000,"Dorf Tirol, Busbahnhof",,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6898246,11.1554587,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
426311707.00000,Via Nazionale / Cimitero,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1411773,10.9657524,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
426311711.00000,Via Nazionale / Cimitero,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1412781,10.9655724,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
426311716.00000,Via Nazionale / Hotel Excelsior,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1426035,10.9624739,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
426311725.00000,Via Nazionale / Hotel Panorama,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1425121,10.9624368,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
426311731.00000,Andalo Piazza Dolomiti,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.1639228,11.0027597,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
426311909.00000,Via Lungolago / parcheggio Lido,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1407819,10.9631117,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
426312114.00000,Via Nazionale / funivie,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1440658,10.9662729,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
426312288.00000,Via Lungolago / piscina,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1395022,10.9603714,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547573.00000,Via Nazionale / vigili del fuoco,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1424481,10.963775,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547579.00000,Via Nazionale / osteria al Maso,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1415354,10.965887,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547636.00000,Parcheggio Lido,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1403407,10.9638261,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547637.00000,Molveno,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1405307,10.9639002,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547646.00000,Centro Storico / piazza San Carlo,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1422565,10.9664306,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547678.00000,Via Nazionale / funivie,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1443855,10.9653408,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547680.00000,Via Nazionale / funivie,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1441972,10.9659243,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547686.00000,Via Nazionale / parcheggio Bior,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.1414865,10.9681152,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427547688.00000,Via Nazionale / parcheggio Bior,bus_stop,,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.141478,10.9677831,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
427707326.00000,Koflhöfe - Masi del Cóvolo,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.7474816,10.7873255,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
428313999.00000,Fermi la Clarina,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0482687,11.1284681,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
428314119.00000,Degasperi / Anna Frank,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0511011,11.1230377,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
428314121.00000,Degasperi / Anna Frank,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.050121,11.124123,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
428652841.00000,Trento San Bartolameo,,,,,,,,,yes,,station,,,,,,,,,,,,,,,,,,46.0475311,11.1353059,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
430921653.00000,Jü de Börz - Würzjoch - Passo delle Erbe,,stop_position,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6750303,11.8143205,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
431071085.00000,Via Dolomiti / loc. Tof,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1456238,10.9551786,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
431490907.00000,Conci / Ferrovia,bus_stop,,,no,,"3;13",,,,,,,,,,,,,,,,,,,,,,,46.0393679,11.137742,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
431603050.00000,San Rocco / Piazza,bus_stop,,,,,"3;6;6/;13",,,,,,,,,,,,,,,,,,,,,,,46.0362522,11.1461868,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
431632346.00000,Budget Autonoleggio,,,,,,,,,,car_rental,,,,,,,,,,,,,,,,,,,46.070383,11.1164898,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
434231864.00000,Villazzano / Piazza Nicolini,bus_stop,,,,,6,,,,,,,,,,,,,,,,,,,,,,,46.0491075,11.1460293,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
434231866.00000,Villazzano / Piazza Nicolini,bus_stop,,,,,6,,,,,,,,,,,,,,,,,,,,,,,46.0489821,11.1459857,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
435719172.00000,Belvedere,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.0443994,11.10533,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
438166677.00000,Bus parking,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0701289,11.1178462,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
441410273.00000,Doi Rodes Bike,,,,,,,,,,bicycle_rental,,,,,,,,,,,,,,,,,,,46.5746732,11.6659772,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
441770282.00000,Ponte Adige - Sigmundskron,bus_stop,,"SASA;SAD",,,9,,,,,,,,,,,,,,,,,,,,,,,46.4852559,11.3000025,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
442144611.00000,"Rabenstein, Bichl - Corvara, Colle",bus_stop,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.8755573,11.1490621,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
442162855.00000,Wiesenhof,bus_stop,platform,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.8078883,11.2453647,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443139063.00000,"Naturns, Abzwg. Schnalstal",bus_stop,platform,SAD,yes,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.647919,10.9793457,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144481.00000,Neuratheis,bus_stop,platform,SAD,no,,,Verkehrsvernund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6845858,10.9325714,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144483.00000,Nischler Sand,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.694423,10.9272161,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144485.00000,Karthaus,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.7051338,10.9093331,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144487.00000,Guflgand,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.7168938,10.8713324,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144488.00000,"Unser Frau, Unterdorf",bus_stop,platform,SAD,yes,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.7225538,10.8608391,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144489.00000,"Unser Frau in Schnals, Oberdorf",bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.7260452,10.8572865,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144491.00000,Vernagt,bus_stop,platform,SAD,yes,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.7359605,10.8488432,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144492.00000,Marcheggtal,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.7331531,10.8142774,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443144494.00000,Kurzras,bus_stop,platform,SAD,yes,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.7560619,10.782915,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443422854.00000,"Naturns, Kompatsch",bus_stop,platform,SAD,yes,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6501211,10.9918427,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443422855.00000,Naturns - Naturno,,,,yes,,,,yes,,bus_station,,,,,,,,,,,,,,,,,,,46.6503277,11.0054899,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443424037.00000,"Rabland, Tourismusbüro - Rablà, Ufficio Turistico",bus_stop,platform,SAD,yes,yes,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6703256,11.0629444,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443424040.00000,"Töll - Tel, Edelweiss",bus_stop,platform,"SASA, SAD",yes,,"213;251",Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6789218,11.0883119,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443424042.00000,"Partschins, Texelbahn - Parcines, Funivia Texel",bus_stop,platform,SAD,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6792654,11.0645512,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431045.00000,Mitterplars - Plars di Mezzo,bus_stop,platform,"SASA, SAD",no,,,,no,no,,,,,,,,,,,,,,,,,,,,46.682707,11.1058852,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431046.00000,Plarser Waalweg,bus_stop,platform,SAD,no,yes,,Verkehrsverbund Südtirol,yes,no,,,,,,,,,,,,,,,,,,,,46.6871001,11.1066929,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431052.00000,Weingartnerstraße - Via Weingartner,bus_stop,platform,SASA,yes,,"211;212;213",Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6791352,11.1268531,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431058.00000,Tennis,bus_stop,platform,SASA,yes,,"211;212;214",,no,,,,,,,,,,,,,,,,,,,,,46.66365,11.1592772,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431059.00000,Therme Meran,,platform,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,46.6685386,11.1589923,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431064.00000,Plankenstein,bus_stop,,SASA,yes,,"1;3;4;146;221;225",Südtiroler Verkehrsverbund,,,,,,,,,,,,,,,,,,,,,,46.6679914,11.1661137,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431066.00000,St. Georgen Straße - Via S. Giorgio,bus_stop,,SAD,,,221,,,,,,,,,240,,,,,,,,,,,,,,46.6703616,11.169387,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431075.00000,Tappeiner Promenade,bus_stop,platform,SAD,no,yes,,Verkehrsverbund Südtirol,no,no,,,,,,,,,,,,,,,,,,,,46.6887224,11.1456068,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431076.00000,Lackner,bus_stop,platform,"SASA;SAD",no,,"211;212;213",Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6774456,11.146296,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431078.00000,Krankenhaus - Ospedale,bus_stop,platform,SASA,,,"201;2;4;146;213;221;225",,yes,,,,,,,,,,,,,,,,,,,,,46.675935,11.1522614,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431082.00000,Seilbahn Hochmuth - Funivia Muta,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6965154,11.1527981,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431084.00000,ALM,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6185014,11.1418787,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443431089.00000,Rathaus - Municipio,bus_stop,platform,SASA,yes,,"201;211;214",,,,,,,,,,,,,,,,,,,,,,,46.6319759,11.1450403,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443449711.00000,"Rabland, Raika - Rablà, Raika",bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6702507,11.0618926,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443451133.00000,"Staben, Kirche - Stava, Chiesa",bus_stop,,SAD,no,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6456271,10.9660359,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
443530288.00000,Largo Sauro,bus_stop,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,46.0747614,11.1250104,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
